,Stn_code,Location,State_Name,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
776,4182.0,"BOREWELL AT RO OF RSPCB,
BHIWADI, TIJARA, ALWAR",RAJASTHAN,30,30,7.8,7.8,4800,4800,-,-,3.16,3.16,2,2,4,4,3678,3678,0.8,0.8,-,-
777,4183.0,"BOREWELL AT STAR HOSPITAL,
INFRONT OF STP, BHIWADI, TIJARA, ALWAR",RAJASTHAN,28,28,7.1,8.2,2000,3070,-,-,5.7,7.7,120,240,210,460,1394,1996,0.8,0.8,-,-
778,4184.0,"BOREWELL IN CETP PREMISES,
BHIWADI, TIJARA, ALWAR",RAJASTHAN,28,30,7.3,8.2,1900,2550,-,-,4.12,4.72,2,4,4,7,1396,1655,0.4,0.4,-,-
779,4181.0,"BOREWELL IN THE HOUSE AKRAM KHAN, AMLAKI, KHARGANJ INDL AREA, TIJARA,
ALWAR",RAJASTHAN,25,27,7.1,7.9,3100,5170,-,-,1.14,1.6,39,39,75,120,2238,3350,0.4,0.4,-,-
780,4797.0,"BOREWELL NEAR MAIN GATE,
CITY PALACE, NEAR SHEETLA MATA TEMPLE, UDAIPUR",RAJASTHAN,25,27,7.2,7.7,870,1045,-,-,0.9,1.7,2,3,3,4,664,679,0.4,0.6,-,-
781,4765.0,"BOREWELL OF AJANTA TEXTILES
NAKODA ROAD, JASOL,",RAJASTHAN,25,27,7.8,7.9,26000,27000,-,-,4.72,5.48,2,3,3,3,19254,21254,0.3,0.5,-,-
782,4766.0,"BOREWELL OF AMRITLAL S/O
BACHARAJ & JOINT KRISHI FORM KH. NO. 66/15, BITHUJA",RAJASTHAN,25,27,7.6,7.9,14900,17000,-,-,3.52,4.2,3,4,4,7,11184,12164,0.4,0.6,-,-
783,4798.0,"BOREWELL OF BSNL OFFICE, SECTOR-03, HIRAN MARG,
UDAIPUR",RAJASTHAN,24,27,7.0,7.8,1690,3410,-,-,1.3,2.68,9,14,14,28,1224,2210,0.9,1,-,-
784,4180.0,"BOREWELL OF JYOTI UCHCH
MADHYMIC VIDHYALAYA,",RAJASTHAN,30,31,7.3,8.1,1320,2550,-,-,7.7,8.8,39,64,75,120,984,1657,0.9,1.1,-,-
785,,"NAYAGAON, RAMPUR
MUNDANA, BHIWADI",,,,,,,,,,,,,,,,,,,,,
786,4763.0,"BOREWELL OF SHRI PEMARAM MALI/DHUDARAM MALI,
BITHUJA, BALOTRA",RAJASTHAN,25,27,7.8,7.8,4300,7300,-,-,3.04,4.2,4,9,9,21,3128,5184,0.6,0.7,-,-
787,4779.0,"BOREWELL OF VKIA
RECREATIONAL CLUB JAIPUR",RAJASTHAN,26,30,7.6,8.0,850,1272,-,-,2.48,3.68,7,11,11,20,604,826,0.4,0.7,-,-
788,1720.0,"CHAUDHARY KA WELL VILLAGE PANIALA, KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR,
RAJASTHAN",RAJASTHAN,26,30,7.1,8.2,2300,4040,-,-,4.56,5.24,3,4,4,7,1588,2620,0.9,1,-,-
789,4799.0,"HAND PUMP AT DISTRICT
COLLECTOR OFFICE, BARAN",RAJASTHAN,30,32,7.6,8.2,990,1280,-,-,2.6,3.04,4,4,9,9,756,906,0.7,0.9,-,-
790,4800.0,"TUBE WELL AT DISTRICT
COLLECTOR OFFICE, CHURU",RAJASTHAN,25,27,7.9,8.2,900,2900,-,-,1.3,6.2,4,4,7,9,692,2132,0.7,1.2,-,-
791,4801.0,"HAND PUMP AT DISTRICT
COLLECTOR OFFICE, DAUSA",RAJASTHAN,26,26,7.7,8.3,4800,6200,-,-,5.36,5.6,4,7,9,14,36,4030,1.2,1.3,-,-
792,4802.0,"HAND PUMP AT DISTRICT
COLLECTOR OFFICE, KARAULI",RAJASTHAN,27,27,7.9,8.0,1505,1900,13.2,13.2,2.4,3.08,4,7,9,11,978,1214,0.5,0.6,-,-
793,4170.0,"HAND PUMP AT VILLAGE
ATOON, BHILWARA",RAJASTHAN,17,19,7.9,7.9,1110,1440,-,-,2.2,2.8,3,7,7,11,724,1064,0.9,1.1,-,-
794,4169.0,"HAND PUMP AT VILLAGE MANGROP, BHILWARA",RAJASTHAN,17.5,19.5,7.8,7.9,1090,1140,-,-,2.8,3.04,4,9,9,14,792,832,0.8,1.1,-,-
795,3006.0,"HAND PUMP NEAR NEVTA TIRAHA, NEVTA DAM,
SANGANER, JAIPUR, RAJASTHAN",RAJASTHAN,26,26,7.8,8.0,2200,2860,-,-,3.1,4.72,4,4,7,9,1582,1855,0.8,1,-,-
796,4176.0,"HAND PUMP NEAR RIICO INUSTRIAL AREA, AAJOLIYON KA KHERA, GANGRAR,
CHITTORGARH",RAJASTHAN,23,24,6.9,7.8,2100,2970,-,-,1.2,3.52,9,21,23,28,1662,1797,0.9,1.1,-,-
797,1715.0,"HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300MT. FROM
KANSUA NALLAH KOTA, RAJASTHAN",RAJASTHAN,28,28,7.2,7.9,1190,1645,-,-,1.7,2.1,7,11,21,28,828,1069,1.1,1.2,-,-
798,1723.0,"HAND PUMP OF VIDHANI
VILLAGE GONER ROAD JAIPUR, RAJASTHAN",RAJASTHAN,27,27,7.5,8.0,7500,9490,-,-,4.56,6.14,3,4,7,7,5826,6210,1.3,1.4,-,-
799,4759.0,"HANDPUMP IN FRONT OF
URBAN IMPROVEMENT TRUST, CIVIL LINES, AJMER",RAJASTHAN,27,27,7.8,7.9,2200,2900,-,-,2.1,2.8,4,7,7,11,1672,1996,0.5,0.6,-,-
800,4791.0,"HANDPUMP NEAR M/S CHAMBLE FERTILIZER &
CHEMICALS, GADEPAN",RAJASTHAN,26,28,8.0,8.2,500,785,-,-,2,2.46,3,4,4,7,374,510,0.8,1,-,-
801,4792.0,"HANDPUMP NEAR M/S
RAJASTHAN TEXTILE MILLS, BHAWANI MANDI",RAJASTHAN,28,29,7.6,8.0,738,3500,-,-,1.7,2.06,9,14,14,21,479,2668,0.6,1,-,-
802,4760.0,"HANDPUMP WITHIN PREMISES OF NAGAR PARISHAD OFFICE, OLD CITY ROAD, DESHWALI
MOHALLA, KRISHANGARH",RAJASTHAN,27,28,7.9,8.1,1520,1870,-,-,2.4,3.4,3,7,4,14,1086,1226,0.6,0.7,-,-
803,2023.0,"HOTEL ORIENT PLACE, SUBHAS
NAGAR, UDAIPUR",RAJASTHAN,24,28,6.9,7.1,1211,1310,-,-,1.3,2.06,4,7,11,14,787,992,0.7,0.8,-,-
804,2024.0,"IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD,
JAIPUR",RAJASTHAN,26,30,7.4,7.9,2300,2350,-,-,4.2,4.72,3,3,4,4,1521,1638,0.7,0.8,-,-
805,4783.0,"JHALANA FOREST PARK, NEAR
MALVIYA NAGAR IND. AREA, MALVIYA NAGAR JAIPUR",RAJASTHAN,25,25,7.0,7.3,960,1416,-,-,2.62,3.12,3,3,4,11,684,920,0.6,0.7,-,-
806,4764.0,"M/S ABHISHEK KOTHARI,
NAKODA ROAD MEWA NAGAR, JASOL, PACHPADRA,",RAJASTHAN,25,27,7.5,7.7,2200,3500,-,-,3.52,4.12,4,7,9,11,1644,2476,0.4,0.6,-,-
807,2969.0,"M/S SPECIALTY SILICA LTD., MIA ALWAR AGRO FOOD PARK, ALWAR, RAJASTHAN",RAJASTHAN,29,30,6.9,7.4,820,1203,-,-,0.7,1.82,7,9,14,23,684,782,0.4,0.5,-,-
808,2031.0,"NEAR 9 NO. PETROL PUMP, NEAR ADARSH NAGAR GATE,
AJMER",RAJASTHAN,27,27,8.0,8.2,1020,1060,-,-,1.8,2.36,3,7,4,11,732,758,0.6,0.8,-,-
809,2027.0,"NEAR ABN CENTRAL ACADEMY,
SUSILPURA, SODALA, JAIPUR.",RAJASTHAN,25,29,7.6,8.0,970,1406,-,-,4.56,5.24,4,7,9,20,722,913,0.8,1,-,-
810,2021.0,"NEAR ARVIND GENERAL STORE,
ALOO FACTORY, KACCHI BASTI, SARDARPURA, UDAIPUR",RAJASTHAN,24,26,7.0,7.1,1550,1962,-,-,2.2,3.1,4,4,7,9,1158,1275,0.6,0.8,-,-
811,2026.0,"NEAR FOJI NAGAR, KACCHI
BASTI, AMBABARI, JAIPUR.",RAJASTHAN,28,30,7.2,7.8,1070,1519,-,-,1.4,2.1,3,14,4,20,778,987,0.4,0.5,-,-
812,2029.0,"NEAR GANDHI BHWAN, AJMER",RAJASTHAN,27,27,8.0,8.1,1630,1810,-,-,2.2,2.8,4,7,9,11,1148,1236,0.8,1.2,-,-
813,2032.0,"NEAR KHANPURA TALAB, AJMER",RAJASTHAN,27,27,8.2,8.4,380,410,-,-,1.1,1.24,14,14,20,21,252,312,0.8,1,-,-
814,2022.0,"NEAR RANA PRATAP NAGAR, RAILWAY STATION, UDAIPUR",RAJASTHAN,25,27,7.1,7.3,1690,1860,-,-,1.5,2.1,2,3,3,4,1209,1258,0.8,1,-,-
815,2028.0,"NEAR SAMSHAN VISHWAKARMA
NAGAR, MAHARANIFARM, JAIPUR",RAJASTHAN,26,26,8.2,8.3,620,838,-,-,0.84,1.02,7,9,20,20,472,529,0.4,0.6,-,-
816,2025.0,"NEAR SHREE KALYANESHWAR MAHADEV TEMPLE, JAI SINGH
PURA KHURD, JAIPUR.",RAJASTHAN,26,30,7.7,8.0,1320,1670,-,-,1.7,2.06,3,4,3,4,858,1198,0.6,0.7,-,-
817,2019.0,"NEAR UIT BRIDGE, UDAIPUR",RAJASTHAN,24,27,7.0,7.2,1080,1370,-,-,1.5,2.8,7,7,14,14,702,1062,0.8,0.8,-,-
818,2020.0,"NEW FATEHPURA, 200 FT.FROM
PANCHWATI NALLAH, UDAIPUR",RAJASTHAN,25,26,7.1,7.1,1747,1800,-,-,2,3.04,3,7,7,11,1135,1292,0.7,0.8,-,-
819,4782.0,"OFFICE OF ASSISTANT ENGINEER, JAIPUR, VIDHUT VITRAN NIGAM LTD, RIICO IND. AREA, BAGRU,
TEHSIL-SANGANER,",RAJASTHAN,26,26,7.5,8.1,4600,7270,-,-,4.72,5.36,7,7,11,11,3454,4720,1.2,1.3,-,-
820,4796.0,"OPEN WELL OF SARAS DAIRY,
VILAS, NH-08, UDAIPUR",RAJASTHAN,23,28,6.8,7.0,810,1756,-,-,1.1,1.76,3,4,7,11,612,1141,0.7,0.8,-,-
821,4768.0,"OPENWELL OF SHRI ISHWAR SINGH MALI S/O BHURJI MALI,
DHANNA KI DHANI BILASAR,",RAJASTHAN,25,27,7.8,8.2,11000,11000,-,-,4.12,4.56,64,75,120,120,7988,8294,0.4,0.6,-,-
822,2015.0,"PABUPURA ROAD NEAR CIVIL
AIR PORT, JODHPUR (MANGILAL RATHOR)",RAJASTHAN,26,26,7.2,7.8,2200,2900,-,-,2.06,2.74,4,9,14,14,1664,1887,0.9,1,-,-
823,1721.0,"PHED WELL NEAR RAILWAY LINE
JHOTAWARA, JAIPUR, RAJASTHAN",RAJASTHAN,26,30,7.7,8.3,490,764,-,-,0.8,1.82,3,4,7,9,358,497,0.6,0.7,-,-
824,1725.0,"PUBLIC HAND PUMP BEFORE
SANGANER PULIA, RAJASTHAN",RAJASTHAN,27,27,7.3,7.6,2400,2570,-,-,2.28,4.12,14,14,20,21,1672,1734,0.7,0.8,-,-
825,4793.0,"PUBLIC TUBEWELL, VILLAGE-
NAMI, TEHSIL",RAJASTHAN,24,27,7.6,8.5,820,1400,-,-,2.2,4.72,3,4,4,9,638,1048,0.7,0.9,-,-
826,1706.0,"RIICO PUMP HOUSE NEAR MONTO MOTORS, MIA, ALWAR,
RAJASTHAN",RAJASTHAN,28,29,7.0,7.7,1190,1318,-,-,0.9,3.32,2,3,3,4,856,878,0.7,1,-,-
827,2970.0,"RIICO TUBE WELL, RIA, BEHROR,
RAJASTHAN",RAJASTHAN,30,30,8.3,8.3,1360,1360,-,-,1.8,1.8,9,9,20,20,1022,1022,0.4,0.4,-,-
828,2971.0,"RIICO TUBE WELL, RIA,
NEEMRANA, RAJASTHAN",RAJASTHAN,28,32,7.0,7.4,2900,3910,-,-,2.2,3.68,9,14,21,21,2048,2540,0.5,0.7,-,-
829,2973.0,"RIICO TUBE WELL, RIA,
SHAHJAHANPUR, RAJASTHAN",RAJASTHAN,28,28,6.9,7.1,3300,5060,-,-,1.3,2.28,14,14,21,28,2362,3280,0.8,0.9,-,-
830,2972.0,"RIICO TUBE WELL, RIA,
SOTANALA, RAJASTHAN",RAJASTHAN,29,30,7.1,7.4,3410,3500,-,-,0.8,1.76,20,20,21,28,2210,2616,0.6,0.8,-,-
831,4775.0,"RIICO TUBEWELL NO. 3 LOCATED ON ROAD SIDE CLOSE TO INDAG RUBBER AND OPPOSITE TO HONDA SHOWROOM, NEELAM CHOWK, BHIWADI, TEHSIL-
TIJARA",RAJASTHAN,29,29,7.2,8.0,1490,2390,-,-,3.16,4.12,39,39,64,75,1114,1554,0.4,0.6,-,-
832,4777.0,"RIICO TUBEWELL NO. 31, LOCATED NEAR BKL LIFESTYLE, PLOT NO. 1228, RIA, BHIWADI,
OPP. TO ACRO PAINTS-II, TIJARA",RAJASTHAN,29,30,7.1,7.9,1270,1896,-,-,3.68,4.2,2,2,4,4,962,1228,0.5,0.6,-,-
833,4778.0,"RIICO TUBEWELL NO. 34, LOCATED ON ROAD SIDE OF 220 KVA POWER STATION, CLOSE TO BKT(ESI HOSPITAL), RAMPUR MUNDANA RIS BHIWADI,
TIJARA,",RAJASTHAN,29,31,7.3,8.2,1270,1645,-,-,3.32,4.72,4,9,9,14,888,1069,0.4,0.5,-,-
834,4774.0,"RIICO TUBWELL NO. 1, LOCATED NEAR GANPATI TUBES & FABRICATION (P) LTD SP-A- 53(A), RIA, BHIWADI, OPPOSITE TO WHEEL'O CITY AT T-POINT,
TEHSIL- TIJARA",RAJASTHAN,29,29,7.2,7.2,2690,2690,-,-,2.36,2.36,150,150,210,210,1680,1680,0.4,0.4,-,-
835,2968.0,"SH. BHANA RAM KALAL, DHARU NAGAR, NEAR MAIN MANDIA",RAJASTHAN,21.6,22,8.0,8.6,3400,5750,-,-,2.36,3.12,9,9,14,20,2574,3730,1.1,1.2,-,-
836,,"ROAD, OPP. VILLAGE MANDIA,
PALI, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,
837,2967.0,"SH. POL SINGH PUROHIT, VILLAGE PUNAYATA, PALI,
RAJASTHAN",RAJASTHAN,21.5,24,7.8,7.8,6410,9000,-,-,3.07,4.92,4,9,7,21,4140,6656,1.1,1.1,-,-
838,4803.0,"SHAHID CAPT, CHANDRA
CHOUDHARY PARK, BIKANER",RAJASTHAN,24.2,25,7.0,7.5,5000,5350,-,-,2.6,3.04,4,4,9,11,3442,3470,0.4,0.5,-,-
839,4806.0,"SHRI BABUAL SOPATRA, SHEKHO
KI DDHANI PALI",RAJASTHAN,21.9,24,7.9,8.5,3100,4810,-,-,2.36,2.36,4,7,9,20,2292,3120,1.1,1.2,-,-
840,2965.0,"SHRI GIRDHARI SINGH CHOUDHARY NEAR BANDI BRIDGE, PALI BYE PASS ROAD,
PALI, RAJASTHAN",RAJASTHAN,21.2,24,7.8,8.4,5600,7600,-,-,3.07,5.24,23,75,64,120,3942,4940,0.8,1,-,-
841,2966.0,"SHRI GIRDHARI SINGH RAJPUROHIT NEAR VILLAGE PUNAYATA, JODHPUR- SUMERPUR BYE PASS ROAD,
PALI, RAJASTHAN",RAJASTHAN,22,23,7.9,8.5,450,557,-,-,1.5,1.7,4,7,9,11,332,362,0.5,0.7,-,-
842,4807.0,"SHRI MUKESH RAJPUROHIT, INFORNT OF GS-197-A, PUNAYATA INDUSTRY ROAD, NEAR BY NATIONAL HIGHWAY
PALI-JODHPUR, CETP-IV, PALI",RAJASTHAN,22,24,7.5,8.3,8800,9550,-,-,2.8,4.56,2,7,9,14,6200,6428,1.1,1.2,-,-
843,4809.0,"SHRI RANARAM, NEAR BHANWAR SINGH MANDLI
FROM HOUSE NH-PALI- SUMERPUR",RAJASTHAN,21.2,23,7.5,8.0,1160,7700,-,-,1.66,4.4,4,7,11,11,868,5000,1.1,1.2,-,-
844,2976.0,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,27,30,7.8,8.5,4800,5500,-,-,4.72,8.2,240,240,460,460,2970,4148,1,1.2,-,-
845,2986.0,"TUBE WELL OF GIRDHARI LAL,
BHITUJA, RAJASTHAN",RAJASTHAN,27,27,7.7,7.7,4900,4900,-,-,2.2,2.2,4,4,9,9,3788,3788,0.9,0.9,-,-
846,4761.0,"TUBE WELL OF M/S BALOTRA WATER POLLUTION CONTROL AND RESEARCH FOUNDATION TRUST (CETP) KHED ROAD,
BALOTRA",RAJASTHAN,25,27,7.7,8.2,19000,29000,-,-,3.16,4.4,14,14,20,28,13688,21902,1,1.2,-,-
847,4794.0,"TUBEWELL OF HARIPRASAD
PANNALAL, BADA TALAB, VILL- NANI, TEHSIL",RAJASTHAN,24,26,8.0,8.1,850,1430,-,-,1.8,5.48,9,9,14,14,626,1032,0.7,1,-,-
848,2974.0,"VILLAGE AGYARA, TEHSIL-
RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,29,30,7.1,7.7,2060,2400,-,-,1.2,2.2,9,20,23,28,1341,1784,0.8,1.2,-,-
849,2975.0,"VILLAGE BAGER MEO, TEHSIL-
RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,29,30,7.1,7.6,2120,2600,-,-,1.9,2.46,7,11,21,28,1374,1882,0.5,0.7,-,-
850,2017.0,"VILLAGE VINAYAKIA, JODHPUR
(BADRI KUMHAR)",RAJASTHAN,26,26,7.2,8.1,2000,2750,-,-,2.8,3.4,4,7,4,11,1516,1786,1,1,-,-
851,2018.0,"VILLAGE VINAYAKIA, JODHPUR
(HUKUM SINGH RATHORE)",RAJASTHAN,25,26,7.5,7.6,7200,10600,-,-,3.68,4.12,4,9,7,21,5388,6890,0.9,1.1,-,-
852,2964.0,"WELL AT INDIA PUBLIC SCHOOL,
MANPUR MACHERI, JAIPUR, RAJASTHAN",RAJASTHAN,26,30,7.8,7.8,1640,2650,-,-,3.1,4.4,3,9,4,14,1248,1719,0.8,1,-,-
853,1710.0,"WELL AT VILLAGE ALUPUR, VERY
NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",RAJASTHAN,28,31,7.4,8.1,1260,1863,-,-,1.02,2.1,75,150,150,1100,978,1211,0.6,0.7,-,-
854,1713.0,"WELL AT VILLAGE GATTAL, NEAR, BHIWADI TO BHIWADI
INDUSTRIAL AREA, BHIWADI, RAJASTHAN",RAJASTHAN,29,30,7.1,7.9,870,1206,-,-,2.96,4.12,39,75,64,150,678,783,0.4,0.4,-,-
855,2960.0,"WELL INFRONT OF SINGHANA
POLICE STATION, SINGHANA, JHUNJHUNU, RAJASTHAN",RAJASTHAN,24,24,7.6,7.8,5100,5700,-,-,2.6,6.2,9,14,21,23,3738,4138,1,1.1,-,-
856,1708.0,"WELL KOTHI IN VILLAGE BAGAR
RAJPUT, ALWAR, RAJASTHAN",RAJASTHAN,29,29,7.2,7.4,660,1874,-,-,0.5,1.54,7,7,14,21,538,1218,0.6,0.6,-,-
857,2991.0,"WELL OF BHAG JI LAXMAN RAM MALI, SAKARNA BERA, BALOTRA, JODHPUR,
RAJASTHAN",RAJASTHAN,25,27,7.5,7.8,7800,12200,-,-,5.36,6.14,2,3,3,4,6068,8864,0.4,0.6,-,-
858,2982.0,"WELL OF BIRMA RAM PATEL,
SALAWAS, JODHPUR, RAJASTHAN",RAJASTHAN,25,26,7.8,8.2,18000,22900,-,-,4.12,5.24,3,9,9,14,14412,14880,1.2,1.3,-,-
859,2993.0,"WELL OF CHOUTHA RAM PUSA PAM, LEFT SIDE OF BRIDGE LUNI,
BALOTRA, RAJASTHAN",RAJASTHAN,25,27,8.2,8.4,3600,3700,-,-,3.08,4.56,7,14,20,21,2616,2738,1,1.1,-,-
860,2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR,
RAJASTHAN",RAJASTHAN,25,26,7.2,7.7,12900,14730,-,-,3.2,5.1,4,7,7,11,9570,9724,0.8,1,-,-
861,1724.0,"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER
JAIPUR, RAJASTHAN",RAJASTHAN,28,28,8.2,8.4,450,588,-,-,1.84,2.1,14,21,28,28,336,382,0.8,1,-,-
862,1415.0,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1 KM. FROM PALI TOWN),
RAJASTHAN",RAJASTHAN,21.6,23,7.4,8.3,9000,16520,-,-,3.1,6.28,39,75,75,150,6726,10740,1.1,1.1,-,-
863,2988.0,"WELL OF PEMA RAM MALI,
BHITUJA, RAJASTHAN",RAJASTHAN,25,27,7.8,7.8,6100,8100,-,-,3.04,3.15,4,4,9,11,4616,5916,0.4,0.6,-,-
864,2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA,
JODHPUR, RAJASTHAN",RAJASTHAN,26,26,7.6,8.1,19000,23100,-,-,3.14,4.92,7,7,11,14,15015,15198,1.1,1.2,-,-
865,2963.0,"WELL OF RIICO AT LEATHER COMPLEX, MANPUR MACHERI,
JAIPUR, RAJASTHAN",RAJASTHAN,26,30,7.8,7.9,2500,4460,-,-,4.12,6.08,3,14,3,21,1884,3230,0.9,1,-,-
866,2961.0,"WELL OF SH MNAGAL CHAND MEENA, MANPUR MACHERI,
JAIPUR, RAJASTHAN",RAJASTHAN,26,29,7.4,8.2,700,926,-,-,1.34,2.28,4,14,9,20,512,601,0.6,0.8,-,-
867,2962.0,"WELL OF SH MOOL CHAND RAIGER, MANPUR MACHERI,
JAIPUR, RAJASTHAN",RAJASTHAN,20,26,7.7,8.3,640,900,-,-,2.46,4.56,3,7,3,14,484,585,0.5,0.7,-,-
868,4789.0,"WELL OF SHRI BHAGARAM BHATIA, SALAWAS-JODHPUR
ROAD, SALAWAS, JODHPUR",RAJASTHAN,25,26,7.6,8.2,5200,8320,-,-,4.12,4.92,4,7,7,20,3816,5400,1.1,1.2,-,-
869,4787.0,"WELL OF SHRI DALARAM, AHEER
KHERA, JODHPUR",RAJASTHAN,25,26,6.9,7.5,4800,6120,-,-,3.07,3.52,2,3,7,11,3414,3970,1.1,1.2,-,-
870,4786.0,"WELL OF SHRI DEVARAM, HEER
KHERA, JODHPUR",RAJASTHAN,26,26,7.1,7.7,9500,12150,-,-,2.62,4.12,2,9,4,20,7164,7890,0.9,1.1,-,-
871,4784.0,"WELL OF SHRI HAZARI SINGH
GEHLOT, NEAR PATWAR BHAWAN, SALAWAS JODHPUR",RAJASTHAN,26,26,7.1,7.9,2900,6880,-,-,2.46,3.16,4,9,7,14,2122,4470,1,1.2,-,-
872,4788.0,"WELL OF SHRI MAGARAM,
NANDWAN, JODHPUR",RAJASTHAN,26,26.5,6.9,7.5,10310,16000,-,-,4.4,5.48,4,4,7,11,6700,12248,1.1,1.3,-,-
873,4785.0,"WELL OF SHRI TILARAM,
NANDWAN, JODHPUR",RAJASTHAN,26,26,6.8,8.6,4800,6910,-,-,3.07,4.12,7,11,14,20,3648,4490,1,1.1,-,-
874,4818.0,"ALWARTHIRUNAGARI Ã‚Â– VETERINARY DISPENSARY, WEST CAR STREET NEAR OVER HEAD
TANK OF BORE WELL",TAMIL NADU,29,29,7.2,7.5,135,348,1,2,0.3,0.3,2,11,14,34,84,210,0.2,0.2,0.001,0.001
875,4816.0,"AUTHOR Ã‚Â– MUKKANI AGRAGARAM STREET INFRONT
OF THIRU N. SAMUTHRAPANDI HOUSE BORE WELL",TAMIL NADU,26,26,8.0,8.0,749,1040,2,2.5,0.3,6.4,2,8,7,26,452,730,0.2,0.2,0.001,0.001
876,4912.0,"BORE WELL AT VANNIARVALASU VILLAGE, NEAR ELEMENTARY SCHOOL, THOPPAMPATTI PANCHAYAT UNION, PALANI
TALUK, DINDIGUL DIST",TAMIL NADU,36,36,6.7,6.7,1909,1909,1,1,0.3,0.3,2,2,8,8,1212,1212,0.9,0.9,0.001,0.001
877,4811.0,"BOREWELL LOCATED AT M/S. PHOENIX TEXTILE PROCESSORS,
VENDIPALAYAM, ERODE",TAMIL NADU,29,31,6.5,7.3,3890,4440,1,1,0.3,0.31,2,2,4,6,2512,2912,0.2,0.9,0.001,0.001
878,4821.0,"BOREWELL NEAR KAMBARASAMPETTAI INTAKE
WELL (TRICHY UPSTREAM)",TAMIL NADU,27,30,7.3,7.5,649,872,1,2.5,0.3,0.41,2,2,8,45,416,552,0.2,0.5,0.001,0.001
879,4822.0,"BOREWELL NEAR THOGUR INTAKE WELL (TRICHY
DOWNSTREAM)",TAMIL NADU,24,28,6.9,7.2,749,806,1,2.6,0.3,0.33,2,230,6,700,472,516,0.2,0.8,0.001,0.001
880,4817.0,"ERAL Ã‚Â– CHARMAM
ARUNACHALA SWAMY TEMPLE WEST OF BORE WELL",TAMIL NADU,28,28,8.4,8.4,320,320,1,1,0.3,0.3,2,2,5,5,198,198,0.2,0.2,0.001,0.001
881,4814.0,"HOUSE OF THIRU MURUGAN, S/O. ESAKKI, NO.16B, MEENAKSHIPURAM, ANNA
NAGAR, TIRUNELVELI",TAMIL NADU,29,29,7.3,7.3,796,796,2.3,2.3,0.41,0.41,2,2,2,2,502,502,0.2,0.2,0.001,0.001
882,4907.0,"KOMBUPALLAM,
SATHYAMANGALAM",TAMIL NADU,31,31,6.7,6.7,199,199,2,2,0.3,0.3,21,21,63,63,144,144,0.8,0.8,0.001,0.001
883,4825.0,"M. KALIAPPAN,
SANGILIMUNIYAPPAN KOVIL, ERIKKADU, METTUR",TAMIL NADU,27,30,6.9,7.0,1692,1929,1,1,0.3,0.3,2,51,4,63,1072,1268,0.2,0.2,0.001,0.001
884,4815.0,"MUNICIPAL CORPORATION BORE WELL LOCATED IN PERUMALPURAM STREET, NARANAMMALPURAM,
TIRUNELVELI",TAMIL NADU,30,30,7.5,7.5,766,766,2.3,2.3,1.74,1.74,2,2,2,2,466,466,0.2,0.2,0.001,0.001
885,4824.0,"PARAMASIVAM WATER SERVICE STATION, BLOCK NO.13 BSNL EXCHANGE OPPOSITE, METTUR
DAM Ã‚Â– 636 402.",TAMIL NADU,27,29,6.3,6.9,1843,1886,1,1,0.3,0.3,4,33,9,79,1204,1804,0.2,0.2,0.001,0.001
886,4826.0,"SAKTHI NAGAR, NEAR MUNICIPALITY SEWAGE
TREATMENT PLANT, KOMPURANKADU, METTUR",TAMIL NADU,26,30,7.1,7.2,417,1110,1,1,0.3,0.3,2,4,2,14,276,712,0.2,0.2,0.001,0.001
887,4819.0,"SRIVAIKUNDAM Ã‚Â– BLOCK
DEVELOPMENT OFFICE Ã‚Â– OPEN WELL",TAMIL NADU,29,29,7.2,7.4,1594,1774,1,3,0.3,0.3,2,2,2,6,990,1066,0.2,0.2,0.001,0.001
888,4820.0,"SRIVAIKUNDAM Ã‚Â– TNEB SUB STATION 33 KVA OPPOSITE TO
TIRUNELVELI MAIN ROAD OPEN WELL",TAMIL NADU,29,29,7.4,8.1,142,365,1,2,0.3,0.3,2,2,2,4,86,224,0.2,0.2,0.001,0.001
889,4810.0,"SURIYAMPALAYAM BOREWELL (HAND PUMP) OWNED BY ERODE CORPORATION LOATED OPPOSITE TO M/S. PIONEER PROCESSING INDIA PVT. LTD., BHAVANI MAIN ROAD, R.N.
PUDUR POST, ERODE",TAMIL NADU,31,34,6.7,7.3,587,2540,1,2,0.3,0.3,2,21,9,46,388,1656,0.2,0.9,0.001,0.001
